-1.44772568E+01	-1.05118687E+01	-8.21669795E+00	4.82400001E+00	1.17691221E+00	-2.96193970E+00	8.78273014E-01
-1.05407267E+01	-1.43752168E+01	-8.21232622E+00	4.84067939E+00	2.77730998E+00	-1.39797988E+00	8.73424296E-01
-3.99746445E-02	1.57100226E-02	8.66596154E-03	6.87765542E-02	-6.30651131E-02	5.67927264E-02	9.53134810E-01
1.46300498E-02	-3.83812761E-02	8.36171862E-03	6.91757175E-02	-6.16285429E-02	5.84743411E-02	9.53116593E-01
-4.26676400E+01	-2.94998868E+01	-3.80132315E+01	1.14851370E+01	7.68797235E+00	-1.72579750E+01	9.37404241E-01
-2.96583232E+01	-4.27196594E+01	-3.81574797E+01	1.15570571E+01	1.71060639E+01	-7.96929203E+00	9.34580539E-01
-5.14791875E+00	-2.71163429E+00	-2.48346169E+00	4.98305674E-01	-4.32069651E-02	1.55938156E-01	6.48201564E-01
-4.88035799E+00	-2.77087968E+00	-2.52445690E+00	3.20201698E-01	-4.22817241E-03	-1.28821574E-01	5.63012509E-01
-3.82540618E+00	-2.40836065E+00	-2.08881414E+00	8.58257751E-01	3.87787288E-02	8.64215645E-02	6.42769908E-01
-4.06067033E+00	-2.62254403E+00	-2.35179124E+00	6.01672373E-01	6.29592380E-02	-5.85864521E-02	5.17953496E-01
-2.62284234E+00	-4.89261075E+00	-2.50188339E+00	4.82808468E-01	-2.71491781E-01	-4.23393821E-02	6.21226962E-01
-2.69183256E+00	-4.66528945E+00	-2.56266893E+00	3.07654457E-01	9.19580315E-03	-7.48255602E-02	5.25220297E-01
-2.32267458E+00	-3.74440720E+00	-2.09925515E+00	8.28207289E-01	-1.84049526E-01	-1.20126316E-01	6.39991169E-01
-2.53756652E+00	-3.97176042E+00	-2.38460526E+00	5.75155581E-01	-4.76797764E-02	-1.34887900E-01	5.04665026E-01
-2.58596301E+00	-4.81381940E+00	-2.49785578E+00	-4.01259428E-01	-2.76920617E-01	-1.47045136E-01	6.07210119E-01
-2.14273338E+00	-4.30315974E+00	-2.19081670E+00	-4.87120019E-01	-5.37714159E-01	-1.86689035E-01	7.08299092E-01
-3.59761312E+00	-3.03308401E+00	-2.37737032E+00	9.99887175E-01	-1.71951947E-01	4.78771378E-02	5.58923845E-01
-3.53925902E+00	-2.75750270E+00	-2.36824518E+00	7.16469823E-01	-4.24889811E-02	-1.51828571E-02	4.56585261E-01
-3.32924593E+00	-3.37885417E+00	-2.55341108E+00	8.74990664E-01	-5.03406137E-02	-3.17686360E-02	4.55566620E-01
-3.22252315E+00	-2.94500598E+00	-2.44067815E+00	6.67876595E-01	-1.01408464E-02	-6.01647913E-02	3.83492221E-01
-2.95669188E+00	-3.58234799E+00	-2.37862013E+00	9.76894916E-01	-1.37617158E-01	8.99403858E-02	5.51931674E-01
-2.67490228E+00	-3.52954866E+00	-2.39202069E+00	7.00787447E-01	-8.00267342E-02	-2.99760824E-02	4.54203677E-01
-2.87137134E+00	-3.25692237E+00	-2.45139963E+00	6.62678811E-01	-2.38602359E-02	-6.16449900E-02	3.84357625E-01
-3.67191187E+00	-3.69272605E+00	-2.49623035E+00	1.30936270E+00	-2.79553636E-01	1.87994089E-01	6.56030648E-01
-2.63567664E+00	-2.97839505E+00	-2.51719593E+00	2.05930652E-01	-1.49900383E-02	-7.55276464E-02	1.68870697E-01
-2.61917796E+00	-3.02534514E+00	-2.51255880E+00	1.84649789E-01	-8.41833860E-03	-7.90971168E-02	1.74573276E-01
-2.59300734E+00	-3.07217422E+00	-2.50128886E+00	1.42318421E-01	6.98379653E-04	-7.64747456E-02	1.79267467E-01
-2.56109379E+00	-3.10379497E+00	-2.48743127E+00	5.96321260E-02	1.08342616E-02	-7.68825199E-02	1.81643331E-01
-2.67309861E+00	-2.48391492E+00	-2.42252715E+00	1.26670578E-02	1.57149470E-03	-7.39932950E-02	8.35802074E-02
-2.69852516E+00	-2.47372723E+00	-2.42643844E+00	1.00967723E-02	1.39647551E-03	-7.18078175E-02	8.99207259E-02
-2.71862469E+00	-2.46260015E+00	-2.42749032E+00	7.07991814E-03	8.30583041E-04	-7.07223542E-02	9.62409360E-02
-2.73295449E+00	-2.45588214E+00	-2.42889713E+00	2.50847458E-03	6.18985622E-04	-6.95382817E-02	1.00564237E-01
-2.91722060E+00	-2.46823561E+00	-2.43499218E+00	2.83723405E-02	2.07157043E-03	-9.54673564E-02	1.54714980E-01
-3.08280036E+00	-2.47530376E+00	-2.42070604E+00	5.03790356E-02	3.39920021E-03	-1.02322575E-01	2.03465704E-01
-2.87797928E+00	-2.48872916E+00	-2.44162029E+00	7.13569797E-02	4.66794268E-03	-9.28519240E-02	1.43862200E-01
-3.01340713E+00	-2.50551620E+00	-2.43053120E+00	1.20938339E-01	9.19100107E-03	-9.81706154E-02	1.87508108E-01
-2.82611723E+00	-2.50979656E+00	-2.44679792E+00	8.86675057E-02	6.58239971E-03	-8.93782405E-02	1.29454560E-01
-2.93337254E+00	-2.53777205E+00	-2.43998304E+00	1.44409003E-01	1.13897701E-02	-9.38499756E-02	1.66882122E-01
-2.78011218E+00	-2.52950708E+00	-2.45061570E+00	9.99666672E-02	5.24163049E-03	-8.62204817E-02	1.17719489E-01
-2.86043753E+00	-2.56131531E+00	-2.44507604E+00	1.58179128E-01	1.07130875E-02	-9.03936759E-02	1.50808385E-01
-2.63205195E+00	-2.91849616E+00	-2.50409208E+00	2.09602420E-01	-1.48473033E-02	-7.66872677E-02	1.61575259E-01
-2.64631235E+00	-2.49438039E+00	-2.41824248E+00	1.45761469E-02	1.90364653E-03	-7.69976960E-02	7.79242018E-02
-2.97005344E+00	-3.03575973E+00	-2.47661444E+00	5.63021222E-01	2.21687865E-03	-7.79619075E-02	3.22127042E-01
-3.44973741E+00	-2.71423892E+00	-2.43162129E+00	4.87529866E-01	2.46037189E-02	-1.18064732E-01	3.58351426E-01
-3.16615709E+00	-2.79635062E+00	-2.45836348E+00	4.83469698E-01	1.63580725E-02	-9.82176596E-02	3.05290184E-01
-4.13429846E+00	-2.58408286E+00	-2.39834185E+00	2.04328915E-01	8.73484056E-03	-1.73939447E-01	4.61747675E-01
-3.79591011E+00	-2.63503936E+00	-2.40301008E+00	4.11630153E-01	3.96945498E-02	-1.46661781E-01	4.15877649E-01
-2.71983589E+00	-3.18836054E+00	-2.47128240E+00	4.29283347E-01	2.79210597E-02	-8.58605304E-02	2.87857941E-01
-2.51555634E+00	-3.92379014E+00	-2.43075450E+00	1.67867857E-01	9.53090177E-02	-7.86982534E-02	4.13512934E-01
-2.77516256E+00	-3.00373221E+00	-2.46864215E+00	3.94008700E-01	2.48894779E-02	-8.77547142E-02	2.48797373E-01
-2.95091106E+00	-2.85050053E+00	-2.46466241E+00	4.33059859E-01	1.52033408E-02	-9.49705546E-02	2.62129826E-01
-3.29269359E+00	-2.47398610E+00	-2.38338967E+00	8.05395221E-02	6.71236278E-03	-1.20714824E-01	2.70299387E-01
-3.61439683E+00	-2.49345372E+00	-2.35468500E+00	1.27747218E-01	6.01136449E-03	-1.43666103E-01	3.58685930E-01
-2.57048739E+00	-2.68628788E+00	-2.44322567E+00	1.35952502E-01	-6.12679736E-03	-7.71875293E-02	1.08316109E-01
-2.59124812E+00	-2.73303593E+00	-2.45880655E+00	1.62196857E-01	-9.66711974E-03	-7.64106293E-02	1.22275892E-01
-2.60954567E+00	-2.78966116E+00	-2.47451160E+00	1.86466191E-01	-1.27329247E-02	-7.58959086E-02	1.37211764E-01
-2.62605522E+00	-2.85985493E+00	-2.49253381E+00	2.05401847E-01	-1.43813279E-02	-7.55407890E-02	1.52031050E-01
-2.74428975E+00	-2.45674155E+00	-2.43704759E+00	7.81703437E-03	5.17731235E-04	-7.31730411E-02	1.03039236E-01
-2.79613878E+00	-2.45625402E+00	-2.43155562E+00	1.53400633E-02	9.78522826E-04	-8.14286121E-02	1.20471495E-01
-2.49467359E+00	-2.56086255E+00	-2.38431187E+00	1.41604970E-02	5.16756865E-03	-8.55995162E-02	7.03059103E-02
-2.51581407E+00	-2.58855294E+00	-2.40871464E+00	4.23020848E-02	7.62405403E-03	-7.81396154E-02	7.10603795E-02
-2.52888477E+00	-2.61242415E+00	-2.41702584E+00	7.21846300E-02	3.17550845E-03	-7.85944305E-02	8.06275333E-02
-2.54999739E+00	-2.64775930E+00	-2.43051973E+00	1.05062379E-01	-1.91117237E-03	-7.85416370E-02	9.39912382E-02
-2.65971534E+00	-4.58205224E+00	-2.55431694E+00	-2.50233023E-01	4.78029883E-03	-8.78171331E-02	5.10460283E-01
-2.55723888E+00	-2.53840324E+00	-2.40626986E+00	1.68115441E-02	-1.51486653E-03	-8.68320166E-02	6.76674335E-02
-2.60846762E+00	-2.51088487E+00	-2.41161349E+00	1.63268608E-02	1.34607338E-04	-8.13345178E-02	7.18469702E-02
-2.54438811E+00	-3.05754849E+00	-2.47401035E+00	-4.74222054E-02	1.65006793E-02	-7.21565229E-02	1.72742192E-01
-2.45247490E+00	-3.36941988E+00	-2.37674028E+00	9.45815800E-02	6.12211537E-02	-7.40597461E-02	2.93143046E-01
-2.44546952E+00	-3.32949729E+00	-2.37848381E+00	-7.30754157E-02	6.03610724E-02	-7.22514182E-02	2.81838590E-01
-2.49944098E+00	-3.86623061E+00	-2.42874216E+00	-1.44258865E-01	9.04210447E-02	-6.54381352E-02	4.00689465E-01
-2.73567918E+00	-2.54560739E+00	-2.44888538E+00	1.04025671E-01	5.50275017E-03	-8.36464973E-02	1.07752013E-01
-2.79386040E+00	-2.58448569E+00	-2.45016686E+00	1.57267732E-01	9.28985206E-03	-8.56149946E-02	1.34185197E-01
-2.56025560E+00	-3.68879802E+00	-2.43353770E+00	3.38612431E-01	7.30202637E-02	-1.03896965E-01	3.80847198E-01
-2.63549773E+00	-3.42526038E+00	-2.45449820E+00	4.16506128E-01	4.70547301E-02	-9.51305782E-02	3.34072792E-01
-2.71648868E+00	-2.50258060E+00	-2.44163618E+00	6.20545815E-02	2.52174319E-03	-7.85948195E-02	9.65099457E-02
-2.79581777E+00	-2.86494397E+00	-2.46702954E+00	3.33895406E-01	1.93235977E-02	-8.94699315E-02	2.11113299E-01
-2.64690133E+00	-2.93786868E+00	-2.44888224E+00	2.63580940E-01	2.01150299E-02	-8.44890153E-02	1.94811394E-01
-2.90894548E+00	-2.71997708E+00	-2.45189772E+00	3.12137561E-01	1.71119003E-02	-9.33835431E-02	2.08451966E-01
-2.68519438E+00	-2.56966414E+00	-2.44852787E+00	1.06759525E-01	1.23840608E-03	-8.10947712E-02	9.77210457E-02
-2.68668064E+00	-2.51872895E+00	-2.44352385E+00	6.65164430E-02	2.69670171E-03	-7.72981629E-02	8.85358717E-02
-2.57179303E+00	-3.15905893E+00	-2.42061127E+00	2.49216505E-01	3.78403709E-02	-8.79805561E-02	2.44958808E-01
-2.73070472E+00	-2.46715672E+00	-2.43988684E+00	2.15030155E-02	1.15480343E-03	-7.30023606E-02	9.79022070E-02
-2.70814751E+00	-2.47944874E+00	-2.44160396E+00	2.94062576E-02	1.85704302E-03	-7.28661012E-02	9.05639876E-02
-2.74702407E+00	-2.48734217E+00	-2.43992904E+00	5.33080184E-02	3.17139558E-03	-7.96819673E-02	1.04814926E-01
-2.77446940E+00	-2.46969719E+00	-2.43527359E+00	4.07239102E-02	2.19538197E-03	-8.06632126E-02	1.13674964E-01
-2.68537788E+00	-2.49369163E+00	-2.44304057E+00	3.50645324E-02	1.01114974E-03	-7.26134454E-02	8.34124410E-02
-2.61143634E+00	-3.03848668E+00	-2.43540149E+00	2.70329704E-01	2.96605362E-02	-8.92716308E-02	2.20375272E-01
-3.05574144E+00	-2.67748717E+00	-2.43595604E+00	3.32532271E-01	2.48453554E-02	-1.04531725E-01	2.42403706E-01
-3.18650024E+00	-2.52500445E+00	-2.40534172E+00	1.82487034E-01	1.59190756E-02	-1.13322124E-01	2.45918313E-01
-3.05907159E+00	-2.57261393E+00	-2.42755110E+00	2.13978512E-01	2.01947825E-02	-1.04689922E-01	2.13768137E-01
-3.43327328E+00	-2.55771546E+00	-2.38029900E+00	2.75922732E-01	2.78536635E-02	-1.29578898E-01	3.24199235E-01
-3.23016012E+00	-2.62516355E+00	-2.41023678E+00	3.21463754E-01	2.46032698E-02	-1.14719834E-01	2.79139398E-01
-2.94965751E+00	-2.61121950E+00	-2.44496851E+00	2.27716483E-01	1.63226712E-02	-9.64541464E-02	1.88249341E-01
-2.51268321E+00	-3.28001958E+00	-2.39930761E+00	2.05966407E-01	5.02543399E-02	-8.87766450E-02	2.74087679E-01
-2.66282711E+00	-2.84190519E+00	-2.45081652E+00	2.43639182E-01	1.49971245E-02	-8.33771019E-02	1.71687451E-01
-2.72309298E+00	-2.60811139E+00	-2.45167765E+00	1.51465122E-01	4.78864521E-03	-8.19609545E-02	1.18871221E-01
-2.62021345E+00	-2.60562903E+00	-2.44566595E+00	1.04321371E-01	-2.38392280E-03	-7.89875379E-02	8.93097736E-02
-2.64269292E+00	-2.64162628E+00	-2.44716947E+00	1.39149957E-01	5.09213542E-04	-7.90535141E-02	1.06557390E-01
-2.78493393E+00	-2.74389369E+00	-2.45903204E+00	2.62490672E-01	1.43312878E-02	-8.80445629E-02	1.73866968E-01
-2.84988896E+00	-2.63663060E+00	-2.44818919E+00	2.20348107E-01	1.45781924E-02	-9.11488344E-02	1.65927999E-01
-2.64798923E+00	-2.54148011E+00	-2.44321240E+00	7.07944505E-02	-7.69584301E-04	-7.64638903E-02	8.05331284E-02
-2.66158222E+00	-2.50727592E+00	-2.44187888E+00	3.89257633E-02	1.74213157E-03	-7.23277898E-02	7.71277847E-02
-2.65661860E+00	-2.68697064E+00	-2.44702286E+00	1.71693875E-01	4.46640650E-03	-8.07306231E-02	1.24581959E-01
-2.59801708E+00	-2.57947740E+00	-2.44283358E+00	7.24642818E-02	-4.14661772E-03	-7.66702678E-02	7.47355489E-02
-2.75787739E+00	-2.66288889E+00	-2.45349764E+00	2.00943102E-01	9.17247743E-03	-8.54762995E-02	1.43661033E-01
-2.66688993E+00	-2.75435168E+00	-2.44858484E+00	2.08801565E-01	9.27458501E-03	-8.20395656E-02	1.46889423E-01
-2.62919617E+00	-2.52895347E+00	-2.44053960E+00	4.27950869E-02	-1.19710750E-03	-7.26636117E-02	7.00602219E-02
-2.58452140E+00	-2.56493021E+00	-2.44059526E+00	4.49396681E-02	-4.28799191E-03	-7.41170975E-02	6.46736909E-02
-6.87197754E+00	-2.90748285E+00	-3.75899118E+00	-7.91897540E-01	-1.37168470E-01	-1.22451510E+00	8.14919850E-01
-5.78246314E+00	-2.60506572E+00	-3.13775831E+00	-6.34967729E-01	-1.49626278E-01	-1.14067396E+00	8.02028197E-01
-5.12518654E+00	-2.44189694E+00	-2.75524264E+00	-5.33686071E-01	-1.16382561E-01	-8.63184704E-01	7.40891409E-01
-7.17093441E-02	5.12956717E-02	5.08825821E-03	-2.46047061E-02	1.46050882E-03	-9.15037769E-02	9.53206165E-01
-1.37064855E+02	-1.34329388E+02	-1.94956457E+02	-1.42911051E+00	3.56381599E+01	8.59408545E+01	9.54157080E-01
-4.69439143E+01	-2.44686341E+01	-3.78891245E+01	-6.45085399E+00	6.61517773E+00	1.71868133E+01	9.22676435E-01
-1.75250245E+01	-7.83336565E+00	-8.50089757E+00	-1.92371554E+00	1.14360116E+00	2.71092973E+00	8.43535737E-01
-2.15223748E+00	-1.19783267E+00	-1.18253873E+00	-2.10305794E-01	-1.31910677E-01	-8.51241801E-01	9.30653600E-01
-3.95789263E+00	-2.16271731E+00	-2.18708684E+00	-4.79853355E-01	-1.07121629E-01	-6.85642173E-01	6.77538078E-01
-4.08306934E+00	-3.04791315E+00	-2.54651306E+00	-1.23887141E+00	-3.61459304E-01	-7.13633022E-01	7.35851728E-01
-3.38256362E+00	-2.55278263E+00	-2.13935944E+00	-9.62610321E-01	-1.64679519E-01	-5.26236597E-01	6.67810467E-01
-3.01855702E+00	-4.35687468E+00	-2.58992661E+00	-1.26244402E+00	-5.85684435E-01	-4.66631613E-01	7.42759776E-01
-2.59462578E+00	-3.65511867E+00	-2.19603889E+00	-1.00207694E+00	-4.18522601E-01	-2.57637775E-01	6.75104313E-01
-2.10699549E+00	-1.66460218E+00	-1.33023744E+00	-5.35191330E-01	-5.41742655E-01	-7.84575068E-01	9.27842860E-01
-1.69661655E+00	-2.21603762E+00	-1.37857722E+00	-5.49048649E-01	-7.77891044E-01	-5.94366695E-01	9.27502485E-01
-5.60222194E+00	-4.05322092E+00	-3.68935462E+00	-1.96999934E+00	-6.32045694E-01	-1.00121530E+00	8.14381718E-01
-4.05337112E+00	-6.03794890E+00	-3.83671227E+00	-2.01432243E+00	-8.36012119E-01	-7.81251338E-01	8.13281383E-01
-4.80666283E+00	-3.54843654E+00	-3.08659644E+00	-1.57325432E+00	-5.76071952E-01	-9.64967115E-01	7.99579770E-01
-3.52161573E+00	-5.14823573E+00	-3.17029052E+00	-1.60091133E+00	-8.28276669E-01	-7.02873472E-01	8.01151495E-01
-1.43216945E+01	-1.06117355E+01	-8.32449507E+00	-4.79206764E+00	1.26215959E+00	2.66735004E+00	8.49988442E-01
-1.04477717E+01	-1.44948157E+01	-8.32811034E+00	-4.72552052E+00	2.87741361E+00	9.94598288E-01	8.55720897E-01
-3.33418092E-02	1.26976512E-02	5.39903772E-03	-6.29256824E-02	-6.24241609E-02	-6.60868479E-02	9.53170428E-01
1.63927587E-02	-3.78540126E-02	5.73797054E-03	-6.24850457E-02	-6.05888255E-02	-6.67712653E-02	9.53196145E-01
-4.20571004E+01	-2.93558758E+01	-3.78623009E+01	-1.12859282E+01	7.66445250E+00	1.67793157E+01	9.23721132E-01
-2.91123300E+01	-4.21487941E+01	-3.77434641E+01	-1.12085927E+01	1.69096984E+01	7.40077896E+00	9.26709478E-01
-4.42081083E+00	-2.60283970E+00	-2.46908919E+00	-3.84567962E-01	-6.61448745E-02	-4.02292783E-01	5.50147624E-01
-4.16259324E+00	-2.64428220E+00	-2.47463931E+00	-2.31367316E-01	-9.22662306E-03	-8.85183855E-02	4.40998578E-01
-3.34050265E+00	-2.23115196E+00	-2.11039107E+00	-6.75751924E-01	4.70463102E-02	-3.15466817E-01	5.52801074E-01
-3.53271777E+00	-2.45586299E+00	-2.34393748E+00	-4.29271084E-01	5.44544266E-02	-1.52493488E-01	4.06519370E-01
-2.21700904E+00	-3.53561970E+00	-2.11418653E+00	-7.01520498E-01	-2.07884809E-01	-4.47476130E-02	5.78467116E-01
-2.45186656E+00	-3.78854511E+00	-2.38400927E+00	-4.65607716E-01	-6.35448321E-02	-2.26113771E-02	4.52691964E-01
-3.09757877E+00	-2.69457766E+00	-2.33486369E+00	-7.92435372E-01	-2.47154872E-01	-2.67083647E-01	4.94628641E-01
-3.13623423E+00	-2.53186250E+00	-2.36621285E+00	-5.45925725E-01	-8.00288908E-02	-1.87356112E-01	3.72856501E-01
-2.99751227E+00	-3.09724515E+00	-2.55280036E+00	-6.88885308E-01	-7.99835164E-02	-1.58759217E-01	3.76555023E-01
-2.92597691E+00	-2.74133871E+00	-2.44341265E+00	-5.14142295E-01	-3.40050806E-02	-1.11374902E-01	3.02329351E-01
-2.64613607E+00	-3.25458913E+00	-2.34271836E+00	-8.14647660E-01	-1.78167334E-01	-3.23644477E-01	5.16788563E-01
-2.49251646E+00	-3.30012202E+00	-2.38056201E+00	-5.65010168E-01	-1.05907933E-01	-1.50020151E-01	4.01952617E-01
-2.66639911E+00	-3.03983822E+00	-2.44682749E+00	-5.18179452E-01	-3.86545919E-02	-1.05577831E-01	3.15593219E-01
-3.05674272E+00	-3.15324268E+00	-2.32545407E+00	-1.04093118E+00	-3.27618461E-01	-4.19174742E-01	6.22058140E-01
-2.55852879E+00	-2.81060930E+00	-2.46416515E+00	-1.70224644E-01	4.82791235E-03	-7.34398926E-02	1.38692688E-01
-2.55180204E+00	-2.86720102E+00	-2.46364452E+00	-1.53499441E-01	1.07177588E-02	-7.04028190E-02	1.45132962E-01
-2.54536929E+00	-2.95120251E+00	-2.46430404E+00	-1.20297590E-01	1.55069933E-02	-7.32383763E-02	1.57296851E-01
-2.66919251E+00	-2.48472124E+00	-2.42647724E+00	-7.10007117E-03	6.83205962E-05	-7.88814379E-02	8.28924565E-02
-2.68276806E+00	-2.47723263E+00	-2.42839097E+00	-5.00610882E-03	-4.55117659E-05	-7.96451042E-02	8.69063606E-02
-2.69146242E+00	-2.46910013E+00	-2.42774040E+00	-3.28750939E-03	-1.77249133E-04	-7.93848103E-02	9.00980591E-02
-2.69813635E+00	-2.46475642E+00	-2.42823176E+00	-1.11328426E-03	2.37823594E-04	-7.95879044E-02	9.23328043E-02
-2.73955757E+00	-2.46129639E+00	-2.44036994E+00	-1.41833822E-02	1.42747001E-03	-6.16144229E-02	9.83351741E-02
-2.83262859E+00	-2.46560711E+00	-2.43227409E+00	-2.73272427E-02	2.18673796E-03	-5.31046489E-02	1.25293671E-01
-2.71833731E+00	-2.47156624E+00	-2.44493805E+00	-3.53020955E-02	2.95198585E-03	-6.40243213E-02	9.23363701E-02
-2.79312092E+00	-2.47921618E+00	-2.43791002E+00	-6.46221412E-02	6.34118748E-03	-5.75429139E-02	1.16159662E-01
-2.69079787E+00	-2.48077571E+00	-2.44774330E+00	-4.46234263E-02	4.21013921E-03	-6.66227575E-02	8.52197190E-02
-2.75030402E+00	-2.49343226E+00	-2.44283214E+00	-7.77752618E-02	7.74457369E-03	-6.20989067E-02	1.05532487E-01
-2.66647938E+00	-2.49138287E+00	-2.44997515E+00	-5.43214305E-02	2.81538500E-03	-6.88404484E-02	7.99376500E-02
-2.70929031E+00	-2.50503243E+00	-2.44567872E+00	-9.07853121E-02	6.89242952E-03	-6.51638230E-02	9.77427769E-02
-2.55215611E+00	-2.75359397E+00	-2.45169616E+00	-1.73372428E-01	4.42967158E-03	-7.18819591E-02	1.31728726E-01
-2.65346031E+00	-2.49283589E+00	-2.42415927E+00	-8.98601817E-03	2.86445823E-04	-7.72112595E-02	7.83353006E-02
-2.76083379E+00	-2.84803170E+00	-2.46976009E+00	-4.25599390E-01	-9.02089812E-03	-8.18946008E-02	2.49073146E-01
-3.10824463E+00	-2.56353420E+00	-2.44106565E+00	-3.39356448E-01	1.20427927E-02	-6.34277915E-02	2.57890973E-01
-2.90518287E+00	-2.64007266E+00	-2.46343567E+00	-3.51041636E-01	4.26080718E-04	-7.43747180E-02	2.22414034E-01
-3.58993455E+00	-2.51720722E+00	-2.39496374E+00	-1.39529857E-01	6.23452302E-03	-1.59471880E-02	3.34862440E-01
-3.35112751E+00	-2.52456301E+00	-2.40912438E+00	-2.73514508E-01	2.36222177E-02	-4.09584267E-02	2.98033784E-01
-2.59169505E+00	-3.01052334E+00	-2.47105169E+00	-3.33399383E-01	1.12581287E-02	-7.30396632E-02	2.31967398E-01
-2.63871084E+00	-2.84127230E+00	-2.46652326E+00	-2.98890063E-01	1.22200497E-02	-6.95132023E-02	1.90997263E-01
